# Processed AFM image name: G_WbbL_C3_save-2025.07.21-16.52.10.880
# Image extent (xmin, xmax, ymin, ymax) [nm]:
#(0.0,499.9999999999987,0.0,499.9999999999987)
trimer_index,y_nm,x_nm
0,467.77343749999875,443.35937499999886
1,53.71093749999986,265.6249999999993
2,360.35156249999903,332.03124999999915
3,188.47656249999952,211.91406249999946
4,120.11718749999969,400.390624999999
5,99.60937499999974,288.08593749999926
6,177.73437499999955,309.5703124999992
7,59.570312499999844,71.28906249999982
8,109.37499999999972,155.2734374999996
9,365.23437499999903,346.6796874999991
10,97.65624999999974,347.6562499999991
11,342.7734374999991,412.1093749999989
12,253.90624999999935,158.20312499999957
13,357.4218749999991,363.28124999999903
14,307.6171874999992,274.41406249999926
15,407.2265624999989,48.82812499999987
16,105.46874999999973,54.68749999999986
17,144.53124999999963,65.42968749999983
18,440.42968749999886,399.414062499999
19,249.99999999999935,93.74999999999976
20,339.8437499999991,291.01562499999926
21,168.94531249999955,82.03124999999979
22,341.7968749999991,312.4999999999992
23,125.97656249999967,156.2499999999996
24,284.17968749999926,205.07812499999946
25,394.531249999999,102.53906249999973
26,429.68749999999886,68.35937499999982
27,74.2187499999998,222.65624999999943
28,357.4218749999991,307.6171874999992
29,251.95312499999935,11.71874999999997
30,238.28124999999937,40.03906249999989
31,236.32812499999937,7.81249999999998
32,194.3359374999995,114.2578124999997
33,380.859374999999,364.25781249999903
34,258.7890624999993,291.01562499999926
35,427.73437499999886,229.4921874999994
36,199.2187499999995,281.24999999999926
37,212.89062499999943,24.414062499999936
38,349.6093749999991,376.95312499999903
39,297.8515624999992,83.98437499999979
40,104.49218749999973,280.27343749999926
41,200.1953124999995,245.11718749999935
42,255.85937499999932,372.07031249999903
43,265.6249999999993,300.7812499999992
44,274.41406249999926,369.14062499999903
45,81.05468749999979,313.4765624999992
46,41.01562499999989,384.765624999999
47,358.3984374999991,31.24999999999992
48,151.3671874999996,180.66406249999952
49,75.1953124999998,95.70312499999974
50,468.74999999999875,95.70312499999974
51,409.1796874999989,82.03124999999979
52,344.7265624999991,337.8906249999991
53,387.695312499999,438.47656249999886
54,14.648437499999961,370.11718749999903
55,196.2890624999995,69.33593749999982
56,139.64843749999963,42.968749999999886
57,128.90624999999966,88.86718749999977
58,14.648437499999961,190.4296874999995
59,297.8515624999992,60.546874999999844
60,112.3046874999997,264.6484374999993
61,478.51562499999875,307.6171874999992
62,192.3828124999995,141.60156249999963
63,47.85156249999987,249.99999999999935
64,316.40624999999915,54.68749999999986
65,439.45312499999886,237.30468749999937
66,50.781249999999865,400.390624999999
67,249.02343749999935,332.03124999999915
68,58.593749999999844,43.945312499999886
69,128.90624999999966,16.601562499999957
70,113.2812499999997,395.507812499999
71,279.29687499999926,383.789062499999
72,203.12499999999946,60.546874999999844
73,421.8749999999989,113.2812499999997
74,447.2656249999988,306.6406249999992
75,188.47656249999952,382.812499999999
76,83.00781249999979,327.14843749999915
77,449.2187499999988,39.0624999999999
78,142.57812499999963,237.30468749999937
79,155.2734374999996,377.92968749999903
80,184.57031249999952,273.43749999999926
81,113.2812499999997,377.92968749999903
82,187.49999999999952,64.45312499999983
83,431.64062499999886,377.92968749999903
84,173.82812499999955,353.5156249999991
85,244.14062499999937,295.8984374999992
86,183.59374999999952,195.3124999999995
87,243.16406249999937,27.34374999999993
88,308.5937499999992,362.30468749999903
89,108.39843749999972,236.32812499999937
90,318.35937499999915,273.43749999999926
91,186.52343749999952,431.64062499999886
92,203.12499999999946,101.56249999999973
93,80.07812499999979,166.99218749999957
94,172.85156249999955,43.945312499999886
95,333.00781249999915,330.07812499999915
96,443.35937499999886,249.02343749999935
97,297.8515624999992,351.5624999999991
98,355.4687499999991,286.13281249999926
99,66.40624999999983,126.95312499999967
100,411.1328124999989,60.546874999999844
101,243.16406249999937,312.4999999999992
102,68.35937499999982,248.04687499999935
103,286.13281249999926,62.49999999999984
104,23.43749999999994,210.93749999999946
105,370.11718749999903,77.1484374999998
106,406.2499999999989,307.6171874999992
107,241.21093749999937,374.99999999999903
108,106.44531249999972,249.02343749999935
109,73.24218749999982,205.07812499999946
110,260.7421874999993,105.46874999999973
111,42.968749999999886,211.91406249999946
112,161.13281249999957,291.99218749999926
113,400.390624999999,399.414062499999
114,232.4218749999994,22.46093749999994
115,207.03124999999946,158.20312499999957
116,344.7265624999991,301.7578124999992
117,338.8671874999991,226.5624999999994
118,103.51562499999973,334.96093749999915
119,263.6718749999993,202.14843749999946
120,308.5937499999992,23.43749999999994
121,69.33593749999982,356.4453124999991
122,219.72656249999943,208.98437499999946
123,113.2812499999997,94.72656249999976
124,141.60156249999963,97.65624999999974
125,426.75781249999886,36.13281249999991
126,349.6093749999991,325.19531249999915
127,485.35156249999875,363.28124999999903
128,66.40624999999983,345.7031249999991
129,490.2343749999987,304.6874999999992
130,32.226562499999915,299.8046874999992
131,119.14062499999969,274.41406249999926
132,53.71093749999986,389.648437499999
133,91.79687499999976,339.8437499999991
134,332.03124999999915,304.6874999999992
135,32.226562499999915,54.68749999999986
136,152.3437499999996,282.22656249999926
137,60.546874999999844,379.88281249999903
138,432.61718749999886,156.2499999999996
139,288.08593749999926,98.63281249999974
140,66.40624999999983,273.43749999999926
141,222.65624999999943,224.6093749999994
142,23.43749999999994,425.78124999999886
143,111.32812499999972,15.62499999999996
144,92.77343749999976,44.92187499999988
145,292.96874999999926,372.07031249999903
146,242.18749999999937,286.13281249999926
147,122.07031249999969,258.7890624999993
148,453.1249999999988,382.812499999999
149,366.21093749999903,288.08593749999926
150,136.71874999999963,331.05468749999915
151,85.93749999999977,54.68749999999986
152,290.03906249999926,394.531249999999
153,20.507812499999947,111.32812499999972
154,388.671874999999,94.72656249999976
155,71.28906249999982,321.28906249999915
156,124.02343749999967,219.72656249999943
