# Processed AFM image name: WbbL2_C2_save-2025.10.03-13.38.45.750
# Image extent (xmin, xmax, ymin, ymax) [nm]:
#(0.0,449.99999999999955,0.0,449.99999999999955)
trimer_index,y_nm,x_nm
0,394.6289062499996,102.8320312499999
1,400.7812499999996,126.56249999999987
2,437.69531249999955,87.01171874999991
3,113.37890624999989,30.761718749999968
4,87.01171874999991,54.49218749999994
5,325.19531249999966,17.578124999999982
6,437.69531249999955,71.19140624999993
7,277.7343749999997,22.85156249999998
8,380.5664062499996,53.61328124999994
9,337.49999999999966,45.70312499999996
10,323.43749999999966,43.06640624999996
11,417.4804687499996,127.44140624999987
12,289.1601562499997,14.941406249999986
13,319.04296874999966,5.273437499999995
14,154.68749999999983,23.730468749999975
15,42.18749999999996,44.82421874999996
16,414.8437499999996,78.22265624999991
17,397.2656249999996,51.85546874999995
18,109.86328124999989,85.25390624999991
19,349.80468749999966,85.25390624999991
20,171.38671874999983,106.34765624999989
21,259.2773437499997,8.789062499999991
22,281.2499999999997,34.277343749999964
23,8.789062499999991,71.19140624999993
24,140.62499999999986,76.46484374999993
25,115.13671874999989,105.46874999999989
26,347.16796874999966,58.00781249999994
27,424.51171874999955,26.36718749999997
28,71.19140624999993,47.46093749999995
29,376.1718749999996,93.1640624999999
30,438.57421874999955,160.83984374999983
31,201.2695312499998,89.64843749999991
32,82.61718749999991,42.18749999999996
33,14.941406249999986,121.28906249999987
34,250.48828124999974,5.273437499999995
35,248.73046874999974,20.21484374999998
36,435.93749999999955,259.2773437499997
37,409.5703124999996,7.910156249999992
38,33.398437499999964,68.55468749999993
39,270.7031249999997,47.46093749999995
40,135.35156249999986,45.70312499999996
41,78.22265624999991,24.609374999999975
42,201.2695312499998,14.941406249999986
43,204.7851562499998,134.47265624999986
44,291.7968749999997,152.05078124999986
45,176.66015624999983,65.03906249999993
46,381.4453124999996,75.58593749999993
47,27.24609374999997,45.70312499999996
48,237.30468749999977,39.55078124999996
49,159.08203124999983,47.46093749999995
50,366.5039062499996,111.62109374999989
