# Processed AFM image name: G_WbbL_1_save-2025.07.21-16.31.11.637_0_0,,,
# Image extent (xmin, xmax, ymin, ymax) [nm]:
#(0.0,390.62500000000006,0,500.00000000000006)
trimer_index,y_nm,x_nm,
0,307.61718750000006,123.04687500000001,
1,404.29687500000006,288.08593750000006,
2,70.31250000000001,43.94531250000001,
3,47.85156250000001,33.20312500000001,
4,408.20312500000006,27.343750000000004,
5,215.82031250000003,296.87500000000006,
6,259.76562500000006,83.00781250000001,
7,113.28125000000001,23.437500000000004,
8,121.09375000000001,33.20312500000001,
9,186.52343750000003,312.50000000000006,
10,188.47656250000003,274.41406250000006,
11,486.32812500000006,18.554687500000004,
12,116.21093750000001,43.94531250000001,
13,220.70312500000003,142.57812500000003,
14,442.38281250000006,120.11718750000001,
15,231.44531250000003,11.718750000000002,
16,435.54687500000006,20.507812500000004,
17,204.10156250000003,263.67187500000006,
18,140.62500000000003,93.75000000000001,
19,219.72656250000003,84.96093750000001,
20,431.64062500000006,41.01562500000001,
21,146.48437500000003,312.50000000000006,
22,216.79687500000003,32.22656250000001,
23,440.42968750000006,36.13281250000001,
24,433.59375000000006,333.00781250000006,
25,64.45312500000001,299.80468750000006,
26,117.18750000000001,7.812500000000001,
27,432.61718750000006,57.61718750000001,
28,144.53125000000003,53.71093750000001,
29,430.66406250000006,158.20312500000003,
30,146.48437500000003,17.578125000000004,
31,274.41406250000006,18.554687500000004,
32,87.89062500000001,280.27343750000006,
33,208.98437500000003,315.42968750000006,
34,256.83593750000006,278.32031250000006,
35,104.49218750000001,88.86718750000001,
36,104.49218750000001,34.17968750000001,
37,310.54687500000006,96.67968750000001,
38,425.78125000000006,343.75000000000006,
39,18.554687500000004,50.78125000000001,
40,281.25000000000006,162.10937500000003,
41,416.99218750000006,323.24218750000006,
42,453.12500000000006,187.50000000000003,
43,237.30468750000003,22.460937500000004,
44,153.32031250000003,61.52343750000001,
45,418.94531250000006,27.343750000000004,
46,14.648437500000002,345.70312500000006,
47,119.14062500000001,301.75781250000006,
48,393.55468750000006,76.17187500000001,
49,375.97656250000006,80.07812500000001,
50,157.22656250000003,42.96875000000001,
51,371.09375000000006,322.26562500000006,
52,186.52343750000003,16.601562500000004,
53,267.57812500000006,130.85937500000003,
54,229.49218750000003,86.91406250000001,
55,478.51562500000006,284.17968750000006,
56,59.57031250000001,88.86718750000001,
57,418.94531250000006,107.42187500000001,
58,143.55468750000003,273.43750000000006,
59,133.78906250000003,31.250000000000004,
60,90.82031250000001,62.50000000000001,
61,256.83593750000006,156.25000000000003,
62,134.76562500000003,229.49218750000003,
63,189.45312500000003,327.14843750000006,
64,9.765625000000002,135.74218750000003,
65,322.26562500000006,163.08593750000003,
66,201.17187500000003,359.37500000000006,
67,208.98437500000003,141.60156250000003,
68,112.30468750000001,56.64062500000001,
69,233.39843750000003,114.25781250000001,
70,460.93750000000006,175.78125000000003,
71,210.93750000000003,58.59375000000001,
72,319.33593750000006,297.85156250000006,
73,336.91406250000006,12.695312500000002,
74,171.87500000000003,32.22656250000001,
75,59.57031250000001,28.320312500000004,
76,366.21093750000006,245.11718750000003,
77,290.03906250000006,71.28906250000001,
78,322.26562500000006,333.00781250000006,
79,306.64062500000006,74.21875000000001,
80,288.08593750000006,125.00000000000001,
81,342.77343750000006,56.64062500000001,
82,211.91406250000003,270.50781250000006,
83,120.11718750000001,332.03125000000006,
84,358.39843750000006,180.66406250000003,
85,80.07812500000001,249.02343750000003,
86,294.92187500000006,297.85156250000006,
87,274.41406250000006,194.33593750000003,
88,313.47656250000006,168.94531250000003,
89,266.60156250000006,163.08593750000003,
90,351.56250000000006,7.812500000000001,
91,400.39062500000006,17.578125000000004,
92,32.22656250000001,287.10937500000006,
93,170.89843750000003,73.24218750000001,
94,81.05468750000001,41.99218750000001,
95,348.63281250000006,41.01562500000001,
96,461.91406250000006,226.56250000000003,
97,94.72656250000001,273.43750000000006,
98,423.82812500000006,312.50000000000006,
99,112.30468750000001,208.00781250000003,
100,201.17187500000003,75.19531250000001,
101,442.38281250000006,47.85156250000001,
102,117.18750000000001,314.45312500000006,
103,39.06250000000001,83.98437500000001,
104,194.33593750000003,341.79687500000006,
105,50.78125000000001,5.859375000000001,
106,244.14062500000003,16.601562500000004,
107,264.64843750000006,21.484375000000004,
108,174.80468750000003,277.34375000000006,
109,390.62500000000006,112.30468750000001,
110,59.57031250000001,285.15625000000006,
111,290.03906250000006,42.96875000000001,
112,269.53125000000006,34.17968750000001,
113,347.65625000000006,310.54687500000006,
114,60.54687500000001,40.03906250000001,
115,83.00781250000001,232.42187500000003,
116,73.24218750000001,259.76562500000006,
117,302.73437500000006,128.90625000000003,
118,295.89843750000006,22.460937500000004,
119,105.46875000000001,231.44531250000003,
120,484.37500000000006,184.57031250000003,
121,493.16406250000006,29.296875000000004,
122,448.24218750000006,149.41406250000003,
123,75.19531250000001,205.07812500000003,
124,469.72656250000006,271.48437500000006,
125,113.28125000000001,283.20312500000006,
126,411.13281250000006,104.49218750000001,
127,303.71093750000006,192.38281250000003,
128,208.98437500000003,244.14062500000003,
129,7.812500000000001,83.98437500000001,
130,246.09375000000003,105.46875000000001,
131,265.62500000000006,94.72656250000001,
132,484.37500000000006,133.78906250000003,
133,319.33593750000006,268.55468750000006,
134,400.39062500000006,52.73437500000001,
135,159.17968750000003,268.55468750000006,
136,124.02343750000001,77.14843750000001,
137,100.58593750000001,345.70312500000006,
138,255.85937500000003,59.57031250000001,
139,226.56250000000003,75.19531250000001,
140,333.00781250000006,268.55468750000006,
141,224.60937500000003,63.47656250000001,
142,81.05468750000001,31.250000000000004,
143,191.40625000000003,200.19531250000003,
144,106.44531250000001,14.648437500000002,
145,289.06250000000006,269.53125000000006,
146,435.54687500000006,183.59375000000003,
147,418.94531250000006,169.92187500000003,
148,253.90625000000003,217.77343750000003,
149,425.78125000000006,191.40625000000003,
150,437.50000000000006,107.42187500000001,
151,384.76562500000006,124.02343750000001,
152,241.21093750000003,255.85937500000003,
153,91.79687500000001,38.08593750000001,
154,85.93750000000001,299.80468750000006,
155,458.98437500000006,70.31250000000001,
156,66.40625000000001,332.03125000000006,
157,332.03125000000006,27.343750000000004,
158,191.40625000000003,163.08593750000003,
159,23.437500000000004,187.50000000000003,
160,6.835937500000001,350.58593750000006,
161,134.76562500000003,109.37500000000001,
162,42.96875000000001,268.55468750000006,
163,34.17968750000001,37.10937500000001,
164,325.19531250000006,79.10156250000001,
165,493.16406250000006,296.87500000000006,
166,124.02343750000001,355.46875000000006,
167,344.72656250000006,280.27343750000006,
168,255.85937500000003,5.859375000000001,
169,126.95312500000001,41.99218750000001,
170,412.10937500000006,152.34375000000003,
171,299.80468750000006,65.42968750000001,
172,288.08593750000006,311.52343750000006,
173,202.14843750000003,291.01562500000006,
174,418.94531250000006,182.61718750000003,
175,228.51562500000003,46.87500000000001,
176,435.54687500000006,254.88281250000003,
177,191.40625000000003,44.92187500000001,
178,119.14062500000001,104.49218750000001,
179,303.71093750000006,87.89062500000001,
180,125.97656250000001,192.38281250000003,
181,173.82812500000003,209.96093750000003,
182,93.75000000000001,227.53906250000003,
183,318.35937500000006,250.00000000000003,
184,235.35156250000003,234.37500000000003,
185,67.38281250000001,32.22656250000001,
186,323.24218750000006,232.42187500000003,
187,455.07812500000006,121.09375000000001,
188,298.82812500000006,180.66406250000003,
189,282.22656250000006,242.18750000000003,
190,413.08593750000006,66.40625000000001,
191,140.62500000000003,302.73437500000006,
192,218.75000000000003,8.789062500000002,
193,385.74218750000006,41.99218750000001,
194,19.531250000000004,126.95312500000001,
195,299.80468750000006,333.00781250000006,
196,487.30468750000006,306.64062500000006,
197,164.06250000000003,62.50000000000001,
198,40.03906250000001,24.414062500000004,
199,313.47656250000006,53.71093750000001,
200,91.79687500000001,99.60937500000001,
201,413.08593750000006,114.25781250000001,
202,183.59375000000003,239.25781250000003,
203,388.67187500000006,294.92187500000006,
204,338.86718750000006,204.10156250000003,
205,106.44531250000001,305.66406250000006,
206,354.49218750000006,30.273437500000004,
207,156.25000000000003,314.45312500000006,
208,250.97656250000003,259.76562500000006,
209,237.30468750000003,291.99218750000006,
210,309.57031250000006,323.24218750000006,
211,457.03125000000006,164.06250000000003,
212,127.92968750000001,342.77343750000006,
213,199.21875000000003,271.48437500000006,
214,33.20312500000001,11.718750000000002,
215,14.648437500000002,38.08593750000001,
216,195.31250000000003,65.42968750000001,
217,30.273437500000004,23.437500000000004,
218,476.56250000000006,36.13281250000001,
219,226.56250000000003,268.55468750000006,
220,180.66406250000003,46.87500000000001,
221,387.69531250000006,161.13281250000003,
222,462.89062500000006,289.06250000000006,
223,243.16406250000003,68.35937500000001,
224,245.11718750000003,157.22656250000003,
225,402.34375000000006,121.09375000000001,
226,366.21093750000006,301.75781250000006,
227,466.79687500000006,215.82031250000003,
228,394.53125000000006,306.64062500000006,
229,135.74218750000003,143.55468750000003,
230,465.82031250000006,94.72656250000001,
231,193.35937500000003,88.86718750000001,
232,183.59375000000003,334.96093750000006,
233,211.91406250000003,99.60937500000001,
234,414.06250000000006,18.554687500000004,
235,453.12500000000006,28.320312500000004,
236,83.00781250000001,340.82031250000006,
237,460.93750000000006,12.695312500000002,
238,77.14843750000001,136.71875000000003,
239,251.95312500000003,47.85156250000001,
240,328.12500000000006,187.50000000000003,
241,256.83593750000006,346.67968750000006,
242,92.77343750000001,81.05468750000001,
243,5.859375000000001,193.35937500000003,
244,352.53906250000006,168.94531250000003,
245,404.29687500000006,72.26562500000001,
246,101.56250000000001,50.78125000000001,
247,287.10937500000006,85.93750000000001,
248,49.80468750000001,355.46875000000006,
249,389.64843750000006,64.45312500000001,
250,173.82812500000003,20.507812500000004,
251,325.19531250000006,14.648437500000002,
252,247.07031250000003,80.07812500000001,
253,69.33593750000001,237.30468750000003,
254,24.414062500000004,65.42968750000001,
255,480.46875000000006,225.58593750000003,
256,154.29687500000003,29.296875000000004,
257,285.15625000000006,17.578125000000004,
258,60.54687500000001,8.789062500000002,
259,293.94531250000006,98.63281250000001,
260,167.96875000000003,225.58593750000003,
261,439.45312500000006,318.35937500000006,
262,60.54687500000001,152.34375000000003,
263,81.05468750000001,82.03125000000001,
264,208.98437500000003,157.22656250000003,
265,63.47656250000001,51.75781250000001,
266,80.07812500000001,62.50000000000001,
267,73.24218750000001,278.32031250000006,
268,192.38281250000003,27.343750000000004,
269,395.50781250000006,154.29687500000003,
270,50.78125000000001,162.10937500000003,
271,326.17187500000006,65.42968750000001,
272,255.85937500000003,26.367187500000004,
273,112.30468750000001,166.99218750000003,
274,179.68750000000003,173.82812500000003,
275,50.78125000000001,46.87500000000001,
276,491.21093750000006,248.04687500000003,
277,275.39062500000006,143.55468750000003,
278,256.83593750000006,231.44531250000003,
279,408.20312500000006,355.46875000000006,
280,288.08593750000006,290.03906250000006,
281,275.39062500000006,119.14062500000001,
282,282.22656250000006,183.59375000000003,
