# Processed AFM image name: WbbL2_C1_save-2025.10.03-13.23.23.848
# Image extent (xmin, xmax, ymin, ymax) [nm]:
#(0.0,500.0000000000004,0.0,500.0000000000004)
trimer_index,y_nm,x_nm
0,229.49218750000017,125.0000000000001
1,291.9921875000002,7.812500000000006
2,286.1328125000002,104.49218750000009
3,301.7578125000002,9.765625000000007
4,15.625000000000012,26.36718750000002
5,460.93750000000034,126.9531250000001
6,56.64062500000004,14.648437500000012
7,184.57031250000014,78.12500000000006
8,62.50000000000005,107.42187500000009
9,370.1171875000003,145.5078125000001
10,100.58593750000009,16.601562500000014
11,121.0937500000001,7.812500000000006
12,72.26562500000006,153.3203125000001
13,8.789062500000007,102.53906250000009
14,212.89062500000017,83.00781250000007
15,7.812500000000006,53.71093750000004
16,240.2343750000002,24.414062500000018
17,160.1562500000001,12.69531250000001
18,307.6171875000002,46.875000000000036
19,414.06250000000034,96.67968750000007
20,92.77343750000007,79.10156250000006
21,202.14843750000017,15.625000000000012
22,56.64062500000004,27.34375000000002
23,94.72656250000007,29.296875000000025
24,266.6015625000002,115.23437500000009
25,245.1171875000002,34.17968750000003
26,282.2265625000002,10.742187500000009
27,291.0156250000002,46.875000000000036
28,166.01562500000014,41.015625000000036
29,173.82812500000014,52.73437500000004
30,407.22656250000034,113.28125000000009
31,237.3046875000002,75.19531250000006
32,216.79687500000017,118.1640625000001
33,71.28906250000006,62.50000000000005
34,78.12500000000006,38.08593750000003
35,462.89062500000034,104.49218750000009
36,137.6953125000001,112.30468750000009
37,256.8359375000002,87.89062500000007
38,360.3515625000003,28.32031250000002
39,370.1171875000003,95.70312500000007
40,87.89062500000007,42.968750000000036
41,216.79687500000017,229.49218750000017
42,243.1640625000002,272.4609375000002
43,404.29687500000034,11.718750000000009
44,375.9765625000003,159.1796875000001
45,208.98437500000017,236.3281250000002
46,105.46875000000009,80.07812500000006
47,412.10937500000034,163.08593750000014
48,452.14843750000034,114.25781250000009
49,128.9062500000001,78.12500000000006
50,37.10937500000003,129.8828125000001
51,416.01562500000034,123.0468750000001
52,181.64062500000014,40.03906250000003
53,97.65625000000007,59.57031250000005
54,172.85156250000014,83.98437500000007
55,372.0703125000003,133.7890625000001
56,296.8750000000002,100.58593750000009
57,36.13281250000003,5.859375000000004
58,413.08593750000034,77.14843750000006
59,456.05468750000034,276.3671875000002
60,55.66406250000004,83.00781250000007
61,455.07812500000034,66.40625000000006
62,203.12500000000017,81.05468750000007
63,20.507812500000018,50.78125000000004
64,49.80468750000004,177.73437500000014
65,172.85156250000014,33.20312500000003
66,115.23437500000009,18.554687500000014
67,115.23437500000009,129.8828125000001
68,177.73437500000014,69.33593750000006
69,135.7421875000001,17.578125000000014
70,125.0000000000001,104.49218750000009
71,278.3203125000002,89.84375000000007
72,14.648437500000012,170.89843750000014
73,309.5703125000002,175.78125000000014
74,425.78125000000034,99.60937500000009
