# Processed AFM image name: MG_C1_save-2025.07.21-15.21.04.930
# Image extent (xmin, xmax, ymin, ymax) [nm]:
#(0.0,500.00000000000006,0.0,500.00000000000006)
trimer_index,y_nm,x_nm
0,50.78125000000001,217.77343750000003
1,480.46875000000006,50.78125000000001
2,374.02343750000006,30.273437500000004
3,173.82812500000003,66.40625000000001
4,403.32031250000006,85.93750000000001
5,329.10156250000006,421.87500000000006
6,111.32812500000001,50.78125000000001
7,411.13281250000006,56.64062500000001
8,119.14062500000001,405.27343750000006
9,289.06250000000006,443.35937500000006
10,98.63281250000001,386.71875000000006
11,477.53906250000006,276.36718750000006
12,455.07812500000006,351.56250000000006
13,488.28125000000006,62.50000000000001
14,457.03125000000006,362.30468750000006
15,150.39062500000003,421.87500000000006
16,478.51562500000006,255.85937500000003
17,469.72656250000006,332.03125000000006
18,483.39843750000006,189.45312500000003
19,373.04687500000006,293.94531250000006
20,352.53906250000006,69.33593750000001
21,55.66406250000001,372.07031250000006
22,342.77343750000006,371.09375000000006
23,279.29687500000006,101.56250000000001
24,470.70312500000006,266.60156250000006
25,166.99218750000003,42.96875000000001
26,478.51562500000006,388.67187500000006
27,202.14843750000003,73.24218750000001
28,474.60937500000006,420.89843750000006
29,491.21093750000006,353.51562500000006
30,431.64062500000006,18.554687500000004
31,101.56250000000001,316.40625000000006
32,277.34375000000006,423.82812500000006
33,166.01562500000003,363.28125000000006
34,467.77343750000006,190.42968750000003
35,316.40625000000006,65.42968750000001
36,444.33593750000006,327.14843750000006
37,121.09375000000001,122.07031250000001
38,333.00781250000006,30.273437500000004
39,345.70312500000006,22.460937500000004
40,191.40625000000003,30.273437500000004
41,459.96093750000006,177.73437500000003
42,59.57031250000001,84.96093750000001
43,178.71093750000003,425.78125000000006
44,419.92187500000006,355.46875000000006
45,406.25000000000006,357.42187500000006
46,418.94531250000006,417.96875000000006
47,321.28906250000006,399.41406250000006
48,463.86718750000006,282.22656250000006
49,392.57812500000006,18.554687500000004
50,401.36718750000006,382.81250000000006
51,469.72656250000006,56.64062500000001
52,340.82031250000006,75.19531250000001
53,469.72656250000006,382.81250000000006
54,162.10937500000003,65.42968750000001
55,44.92187500000001,66.40625000000001
56,100.58593750000001,33.20312500000001
57,458.98437500000006,385.74218750000006
58,252.92968750000003,438.47656250000006
59,204.10156250000003,64.45312500000001
60,94.72656250000001,419.92187500000006
61,444.33593750000006,408.20312500000006
62,166.01562500000003,394.53125000000006
63,435.54687500000006,122.07031250000001
64,461.91406250000006,325.19531250000006
65,316.40625000000006,335.93750000000006
66,24.414062500000004,73.24218750000001
67,485.35156250000006,9.765625000000002
68,283.20312500000006,323.24218750000006
69,421.87500000000006,28.320312500000004
70,197.26562500000003,423.82812500000006
71,103.51562500000001,61.52343750000001
72,403.32031250000006,17.578125000000004
73,428.71093750000006,198.24218750000003
74,391.60156250000006,82.03125000000001
75,50.78125000000001,302.73437500000006
76,114.25781250000001,72.26562500000001
77,401.36718750000006,276.36718750000006
78,148.43750000000003,98.63281250000001
79,457.03125000000006,409.17968750000006
80,120.11718750000001,391.60156250000006
81,55.66406250000001,410.15625000000006
82,446.28906250000006,362.30468750000006
83,485.35156250000006,360.35156250000006
84,147.46093750000003,393.55468750000006
85,396.48437500000006,363.28125000000006
86,479.49218750000006,317.38281250000006
87,416.99218750000006,365.23437500000006
88,90.82031250000001,324.21875000000006
89,73.24218750000001,79.10156250000001
90,110.35156250000001,399.41406250000006
91,28.320312500000004,319.33593750000006
92,166.01562500000003,55.66406250000001
93,337.89062500000006,337.89062500000006
94,193.35937500000003,403.32031250000006
95,415.03906250000006,24.414062500000004
96,55.66406250000001,269.53125000000006
97,208.00781250000003,8.789062500000002
98,417.96875000000006,36.13281250000001
99,447.26562500000006,70.31250000000001
100,113.28125000000001,291.99218750000006
101,441.40625000000006,416.99218750000006
102,171.87500000000003,417.96875000000006
103,96.67968750000001,398.43750000000006
104,35.15625000000001,241.21093750000003
105,32.22656250000001,255.85937500000003
106,150.39062500000003,444.33593750000006
107,340.82031250000006,387.69531250000006
108,25.390625000000004,118.16406250000001
109,109.37500000000001,308.59375000000006
110,69.33593750000001,370.11718750000006
111,461.91406250000006,101.56250000000001
112,50.78125000000001,40.03906250000001
113,105.46875000000001,136.71875000000003
114,266.60156250000006,303.71093750000006
115,427.73437500000006,38.08593750000001
116,228.51562500000003,40.03906250000001
117,43.94531250000001,114.25781250000001
118,125.00000000000001,290.03906250000006
119,253.90625000000003,416.99218750000006
120,45.89843750000001,83.98437500000001
121,453.12500000000006,339.84375000000006
122,302.73437500000006,404.29687500000006
123,482.42187500000006,200.19531250000003
124,37.10937500000001,74.21875000000001
125,120.11718750000001,310.54687500000006
126,352.53906250000006,88.86718750000001
127,47.85156250000001,278.32031250000006
128,322.26562500000006,322.26562500000006
129,285.15625000000006,377.92968750000006
130,159.17968750000003,386.71875000000006
131,176.75781250000003,36.13281250000001
132,198.24218750000003,455.07812500000006
133,125.97656250000001,380.85937500000006
134,19.531250000000004,311.52343750000006
135,437.50000000000006,299.80468750000006
136,277.34375000000006,350.58593750000006
137,425.78125000000006,442.38281250000006
138,257.81250000000006,32.22656250000001
139,361.32812500000006,99.60937500000001
140,136.71875000000003,377.92968750000006
141,92.77343750000001,183.59375000000003
142,41.01562500000001,149.41406250000003
143,279.29687500000006,176.75781250000003
144,364.25781250000006,200.19531250000003
145,440.42968750000006,372.07031250000006
146,126.95312500000001,424.80468750000006
147,156.25000000000003,45.89843750000001
148,436.52343750000006,52.73437500000001
149,103.51562500000001,88.86718750000001
150,100.58593750000001,291.99218750000006
151,82.03125000000001,65.42968750000001
152,49.80468750000001,235.35156250000003
153,213.86718750000003,445.31250000000006
154,345.70312500000006,417.96875000000006
155,83.98437500000001,244.14062500000003
156,81.05468750000001,317.38281250000006
157,116.21093750000001,7.812500000000001
158,12.695312500000002,390.62500000000006
159,217.77343750000003,434.57031250000006
160,135.74218750000003,76.17187500000001
161,228.51562500000003,464.84375000000006
162,426.75781250000006,363.28125000000006
163,401.36718750000006,347.65625000000006
164,276.36718750000006,362.30468750000006
165,436.52343750000006,91.79687500000001
166,326.17187500000006,443.35937500000006
167,465.82031250000006,22.460937500000004
168,304.68750000000006,66.40625000000001
169,41.99218750000001,103.51562500000001
170,485.35156250000006,74.21875000000001
171,94.72656250000001,91.79687500000001
172,89.84375000000001,69.33593750000001
173,423.82812500000006,113.28125000000001
174,396.48437500000006,291.01562500000006
175,132.81250000000003,98.63281250000001
176,80.07812500000001,90.82031250000001
177,54.68750000000001,70.31250000000001
178,490.23437500000006,457.03125000000006
179,445.31250000000006,395.50781250000006
180,294.92187500000006,66.40625000000001
181,218.75000000000003,384.76562500000006
182,84.96093750000001,81.05468750000001
183,262.69531250000006,407.22656250000006
184,85.93750000000001,292.96875000000006
185,407.22656250000006,409.17968750000006
186,38.08593750000001,46.87500000000001
187,257.81250000000006,429.68750000000006
188,116.21093750000001,208.98437500000003
189,41.01562500000001,57.61718750000001
190,457.03125000000006,69.33593750000001
191,35.15625000000001,34.17968750000001
192,392.57812500000006,307.61718750000006
193,422.85156250000006,126.95312500000001
194,273.43750000000006,41.01562500000001
195,259.76562500000006,175.78125000000003
196,422.85156250000006,457.03125000000006
197,451.17187500000006,434.57031250000006
198,261.71875000000006,94.72656250000001
199,85.93750000000001,402.34375000000006
200,189.45312500000003,415.03906250000006
201,57.61718750000001,195.31250000000003
202,247.07031250000003,448.24218750000006
203,213.86718750000003,112.30468750000001
204,483.39843750000006,244.14062500000003
205,85.93750000000001,383.78906250000006
206,250.97656250000003,458.00781250000006
207,72.26562500000001,444.33593750000006
208,335.93750000000006,106.44531250000001
209,151.36718750000003,88.86718750000001
210,78.12500000000001,380.85937500000006
211,110.35156250000001,114.25781250000001
212,109.37500000000001,419.92187500000006
213,218.75000000000003,455.07812500000006
214,320.31250000000006,418.94531250000006
215,8.789062500000002,41.01562500000001
216,26.367187500000004,167.96875000000003
217,16.601562500000004,300.78125000000006
218,227.53906250000003,321.28906250000006
219,493.16406250000006,85.93750000000001
220,114.25781250000001,429.68750000000006
221,114.25781250000001,29.296875000000004
222,112.30468750000001,167.96875000000003
223,346.67968750000006,60.54687500000001
224,50.78125000000001,362.30468750000006
225,474.60937500000006,363.28125000000006
226,425.78125000000006,268.55468750000006
227,427.73437500000006,134.76562500000003
228,377.92968750000006,407.22656250000006
229,421.87500000000006,15.625000000000002
230,47.85156250000001,95.70312500000001
231,125.00000000000001,66.40625000000001
232,286.13281250000006,30.273437500000004
233,262.69531250000006,418.94531250000006
234,282.22656250000006,69.33593750000001
235,472.65625000000006,244.14062500000003
236,6.835937500000001,254.88281250000003
237,106.44531250000001,123.04687500000001
238,17.578125000000004,13.671875000000002
239,416.99218750000006,278.32031250000006
240,94.72656250000001,371.09375000000006
241,400.39062500000006,61.52343750000001
242,78.12500000000001,431.64062500000006
243,264.64843750000006,395.50781250000006
244,453.12500000000006,15.625000000000002
245,112.30468750000001,362.30468750000006
246,430.66406250000006,291.99218750000006
247,491.21093750000006,219.72656250000003
248,323.24218750000006,73.24218750000001
249,213.86718750000003,270.50781250000006
250,348.63281250000006,401.36718750000006
251,313.47656250000006,17.578125000000004
252,160.15625000000003,332.03125000000006
253,52.73437500000001,118.16406250000001
254,416.99218750000006,308.59375000000006
255,333.98437500000006,41.99218750000001
256,230.46875000000003,452.14843750000006
257,125.97656250000001,33.20312500000001
258,149.41406250000003,72.26562500000001
259,133.78906250000003,63.47656250000001
260,12.695312500000002,83.98437500000001
261,224.60937500000003,338.86718750000006
262,107.42187500000001,353.51562500000006
263,82.03125000000001,371.09375000000006
264,202.14843750000003,24.414062500000004
265,105.46875000000001,23.437500000000004
266,459.96093750000006,305.66406250000006
267,205.07812500000003,357.42187500000006
268,159.17968750000003,103.51562500000001
269,296.87500000000006,78.12500000000001
270,433.59375000000006,5.859375000000001
271,333.00781250000006,349.60937500000006
272,397.46093750000006,398.43750000000006
273,88.86718750000001,427.73437500000006
274,442.38281250000006,44.92187500000001
275,32.22656250000001,432.61718750000006
