# Processed AFM image name: MG_C3_save-2025.07.21-15.52.28.580
# Image extent (xmin, xmax, ymin, ymax) [nm]:
#(0.0,499.99999999999943,0.0,499.99999999999943)
trimer_index,y_nm,x_nm
0,259.7656249999997,251.95312499999972
1,201.17187499999977,401.36718749999955
2,119.14062499999986,6.835937499999992
3,134.76562499999986,15.624999999999982
4,235.35156249999974,54.687499999999936
5,10.742187499999988,20.507812499999975
6,298.82812499999966,46.87499999999994
7,46.87499999999994,406.24999999999955
8,273.4374999999997,352.5390624999996
9,250.97656249999972,341.7968749999996
10,181.6406249999998,224.60937499999974
11,379.88281249999955,166.0156249999998
12,288.08593749999966,215.82031249999974
13,440.4296874999995,291.99218749999966
14,351.5624999999996,280.27343749999966
15,157.22656249999983,357.4218749999996
16,246.09374999999972,330.0781249999996
17,127.92968749999986,25.39062499999997
18,271.4843749999997,264.6484374999997
19,221.67968749999974,311.52343749999966
20,492.18749999999943,332.0312499999996
21,390.62499999999955,169.9218749999998
22,250.97656249999972,417.96874999999955
23,391.60156249999955,191.40624999999977
24,428.7109374999995,123.04687499999986
25,97.65624999999989,305.66406249999966
26,115.23437499999987,345.7031249999996
27,247.07031249999972,399.41406249999955
28,417.96874999999955,223.63281249999974
29,133.78906249999986,257.8124999999997
30,467.7734374999995,274.4140624999997
31,185.5468749999998,37.10937499999996
32,138.67187499999983,367.1874999999996
33,130.85937499999986,424.80468749999955
34,124.99999999999986,116.21093749999987
35,150.39062499999983,37.10937499999996
36,30.273437499999964,390.62499999999955
37,463.8671874999995,292.96874999999966
38,323.24218749999966,293.94531249999966
39,265.6249999999997,315.42968749999966
40,52.73437499999994,417.96874999999955
41,114.25781249999987,371.0937499999996
42,120.11718749999986,362.3046874999996
43,225.58593749999974,241.21093749999972
44,344.7265624999996,295.89843749999966
45,200.19531249999977,352.5390624999996
46,245.11718749999972,356.4453124999996
47,477.53906249999943,310.54687499999966
48,281.24999999999966,413.08593749999955
49,190.42968749999977,342.7734374999996
50,30.273437499999964,453.1249999999995
51,482.42187499999943,271.4843749999997
52,264.6484374999997,164.0624999999998
53,215.82031249999974,344.7265624999996
54,36.13281249999996,465.8203124999995
55,46.87499999999994,457.0312499999995
56,402.34374999999955,369.1406249999996
57,96.67968749999989,249.99999999999972
