# Processed AFM image name: MG1_C2_save-2025.10.02-12.22.29.107
# Image extent (xmin, xmax, ymin, ymax) [nm]:
#(0.0,499.9999999999993,0.0,499.9999999999993)
trimer_index,y_nm,x_nm
0,439.4531249999994,240.23437499999966
1,383.7890624999995,218.74999999999972
2,226.5624999999997,264.64843749999966
3,308.5937499999996,259.76562499999966
4,290.0390624999996,338.86718749999955
5,487.3046874999993,301.7578124999996
6,339.84374999999955,175.78124999999977
7,434.57031249999943,187.49999999999974
8,428.71093749999943,418.94531249999943
9,334.96093749999955,246.09374999999966
10,369.1406249999995,288.0859374999996
11,415.03906249999943,106.44531249999986
12,385.7421874999995,299.8046874999996
13,124.99999999999983,301.7578124999996
14,470.7031249999994,361.3281249999995
15,372.0703124999995,440.4296874999994
16,344.72656249999955,163.08593749999977
17,273.4374999999996,368.1640624999995
18,234.3749999999997,131.83593749999983
19,492.1874999999993,250.97656249999966
20,42.96874999999994,287.1093749999996
21,274.4140624999996,155.2734374999998
22,427.73437499999943,215.82031249999972
23,295.8984374999996,152.3437499999998
24,15.624999999999979,380.8593749999995
25,395.5078124999995,327.14843749999955
26,353.51562499999955,243.16406249999966
27,243.16406249999966,233.3984374999997
28,194.33593749999974,306.6406249999996
29,441.4062499999994,148.4374999999998
30,441.4062499999994,323.24218749999955
31,106.44531249999986,99.60937499999986
32,26.367187499999964,319.33593749999955
33,464.8437499999994,277.3437499999996
34,80.07812499999989,458.9843749999994
35,56.64062499999992,299.8046874999996
36,5.859374999999992,431.64062499999943
37,425.78124999999943,264.64843749999966
38,243.16406249999966,261.71874999999966
39,61.523437499999915,129.88281249999983
40,101.56249999999986,272.4609374999996
41,22.460937499999968,248.04687499999966
42,241.21093749999966,290.0390624999996
43,301.7578124999996,267.57812499999966
44,323.24218749999955,239.2578124999997
45,409.17968749999943,388.6718749999995
46,158.20312499999977,177.73437499999974
47,190.42968749999974,344.72656249999955
48,356.4453124999995,8.789062499999988
49,423.82812499999943,335.93749999999955
50,103.51562499999986,212.89062499999972
51,190.42968749999974,97.65624999999987
52,252.92968749999966,129.88281249999983
53,281.2499999999996,313.47656249999955
54,184.57031249999974,286.1328124999996
55,306.6406249999996,396.48437499999943
56,225.5859374999997,114.25781249999984
57,43.94531249999994,125.97656249999983
58,232.4218749999997,141.6015624999998
59,209.96093749999972,201.17187499999972
60,265.62499999999966,274.4140624999996
61,347.65624999999955,258.78906249999966
62,87.89062499999989,176.75781249999977
63,104.49218749999986,343.74999999999955
64,131.83593749999983,182.61718749999974
65,18.554687499999975,139.6484374999998
66,274.4140624999996,116.21093749999984
67,377.9296874999995,333.98437499999955
68,301.7578124999996,240.23437499999966
69,471.6796874999994,263.67187499999966
70,125.97656249999983,376.9531249999995
71,306.6406249999996,291.9921874999996
72,324.21874999999955,137.6953124999998
73,391.6015624999995,383.7890624999995
74,371.0937499999995,351.56249999999955
75,169.92187499999977,284.1796874999996
76,83.98437499999989,360.3515624999995
77,399.41406249999943,177.73437499999974
78,260.74218749999966,170.89843749999977
79,432.61718749999943,362.3046874999995
80,60.546874999999915,213.86718749999972
81,399.41406249999943,139.6484374999998
82,205.07812499999972,291.0156249999996
83,270.50781249999966,250.97656249999966
84,48.828124999999936,158.20312499999977
85,48.828124999999936,67.38281249999991
86,157.22656249999977,226.5624999999997
87,60.546874999999915,336.91406249999955
88,436.52343749999943,132.81249999999983
89,23.437499999999968,412.10937499999943
90,353.51562499999955,182.61718749999974
91,327.14843749999955,215.82031249999972
92,337.89062499999955,398.43749999999943
93,208.98437499999972,228.5156249999997
94,106.44531249999986,182.61718749999974
95,412.10937499999943,439.4531249999994
96,143.5546874999998,329.10156249999955
97,314.45312499999955,181.64062499999974
98,281.2499999999996,405.27343749999943
99,307.6171874999996,312.49999999999955
100,438.4765624999994,335.93749999999955
101,122.07031249999983,334.96093749999955
102,229.4921874999997,156.24999999999977
103,492.1874999999993,364.2578124999995
104,17.578124999999975,273.4374999999996
105,331.05468749999955,302.7343749999996
106,349.60937499999955,385.7421874999995
107,338.86718749999955,97.65624999999987
108,455.0781249999994,312.49999999999955
109,477.5390624999994,297.8515624999996
110,227.5390624999997,168.94531249999977
111,384.7656249999995,42.96874999999994
112,153.3203124999998,307.6171874999996
113,104.49218749999986,154.2968749999998
114,321.28906249999955,390.6249999999995
