# Processed AFM image name: MG3_C1_save-2025.10.03-14.24.42.873
# Image extent (xmin, xmax, ymin, ymax) [nm]:
#(0.0,499.9999999999988,0.0,499.9999999999988)
trimer_index,y_nm,x_nm
0,317.38281249999926,374.0234374999991
1,15.624999999999963,165.0390624999996
2,218.7499999999995,27.343749999999936
3,145.50781249999966,125.9765624999997
4,51.75781249999988,131.8359374999997
5,223.63281249999946,158.20312499999963
6,344.7265624999992,76.17187499999982
7,238.28124999999943,28.320312499999932
8,84.9609374999998,22.460937499999947
9,126.9531249999997,96.67968749999977
10,136.7187499999997,171.8749999999996
11,26.367187499999936,58.59374999999986
12,99.60937499999976,87.89062499999979
13,72.26562499999983,83.9843749999998
14,177.73437499999957,124.9999999999997
15,252.9296874999994,37.109374999999915
16,84.9609374999998,43.94531249999989
17,42.9687499999999,77.14843749999982
18,110.35156249999973,85.9374999999998
19,24.414062499999943,68.35937499999984
20,325.1953124999992,83.0078124999998
21,272.4609374999994,56.640624999999865
22,473.63281249999886,85.9374999999998
23,213.8671874999995,146.48437499999966
24,228.51562499999946,146.48437499999966
25,132.8124999999997,20.50781249999995
26,208.9843749999995,42.9687499999999
27,39.06249999999991,51.75781249999988
28,57.617187499999865,52.73437499999987
29,302.73437499999926,10.742187499999975
30,11.718749999999972,49.80468749999988
31,92.77343749999977,113.28124999999973
32,147.46093749999966,159.17968749999963
33,223.63281249999946,90.82031249999979
34,196.28906249999955,52.73437499999987
35,308.59374999999926,147.46093749999966
36,267.5781249999994,41.0156249999999
37,216.7968749999995,55.664062499999865
38,92.77343749999977,81.0546874999998
39,126.9531249999997,154.29687499999963
40,135.7421874999997,86.91406249999979
41,208.9843749999995,93.74999999999977
42,17.578124999999957,117.18749999999972
43,185.54687499999955,39.06249999999991
44,194.33593749999955,123.0468749999997
45,184.57031249999955,50.78124999999988
46,39.06249999999991,88.86718749999979
47,441.4062499999989,18.554687499999957
48,7.812499999999981,57.617187499999865
49,137.69531249999966,32.22656249999992
50,89.84374999999979,70.31249999999983
51,149.41406249999963,9.765624999999977
52,283.2031249999993,102.53906249999976
53,75.19531249999982,40.03906249999991
54,86.91406249999979,182.61718749999957
55,205.07812499999952,64.45312499999984
56,99.60937499999976,413.08593749999903
57,298.82812499999926,88.86718749999979
58,239.25781249999943,18.554687499999957
59,141.60156249999966,101.56249999999976
60,322.2656249999992,101.56249999999976
61,182.61718749999957,22.460937499999947
62,53.71093749999987,21.48437499999995
63,22.460937499999947,132.8124999999997
64,287.1093749999993,45.89843749999989
65,110.35156249999973,162.1093749999996
66,248.0468749999994,25.39062499999994
67,292.9687499999993,102.53906249999976
68,219.7265624999995,38.08593749999991
69,205.07812499999952,84.9609374999998
70,289.0624999999993,55.664062499999865
71,138.67187499999966,148.43749999999966
72,255.8593749999994,124.9999999999997
73,32.22656249999992,166.9921874999996
74,142.57812499999966,18.554687499999957
75,473.63281249999886,26.367187499999936
76,263.6718749999994,49.80468749999988
77,211.9140624999995,164.0624999999996
